23:16:27.242143 config: drop-rate=0.00, max-delay=0s, seed=1552533387237143300
00:46:45.650432 [queue=0] packet #23, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.651424 [queue=0] packet #24, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.652422 [queue=0] packet #25, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.653424 [queue=0] packet #26, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.654424 [queue=0] packet #27, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.660432 [queue=0] packet #28, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.663432 [queue=0] packet #29, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.664428 [queue=0] packet #30, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.665458 [queue=0] packet #31, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.667427 [queue=0] packet #32, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.668428 [queue=0] packet #33, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.668428 [queue=0] packet #34, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.670423 [queue=0] packet #35, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.675429 [queue=0] packet #36, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.675429 [queue=0] packet #37, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.677423 [queue=0] packet #38, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.678423 [queue=0] packet #39, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.679427 [queue=0] packet #40, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.680425 [queue=0] packet #41, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.680425 [queue=0] packet #42, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.681424 [queue=0] packet #43, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.682423 [queue=0] packet #44, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.683431 [queue=0] packet #45, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.689438 [queue=0] packet #46, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.696729 [queue=0] packet #47, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.697730 [queue=0] packet #48, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.699736 [queue=0] packet #49, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.700736 [queue=0] packet #50, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.702727 [queue=0] packet #51, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.702727 [queue=0] packet #52, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.704736 [queue=0] packet #53, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.705737 [queue=0] packet #54, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.707744 [queue=0] packet #55, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.709730 [queue=0] packet #56, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.713739 [queue=0] packet #57, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.714733 [queue=0] packet #58, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.715764 [queue=0] packet #59, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.717736 [queue=0] packet #60, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.718839 [queue=0] packet #61, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.719736 [queue=0] packet #62, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.720729 [queue=0] packet #63, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=181 is dropped
00:46:45.823152 [queue=0] packet #0, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.823152 [queue=0] packet #1, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.826041 [queue=0] packet #2, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.828049 [queue=0] packet #3, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.829046 [queue=0] packet #4, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.830048 [queue=0] packet #5, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.831078 [queue=0] packet #6, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.832038 [queue=0] packet #7, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.832038 [queue=0] packet #8, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.833045 [queue=0] packet #9, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.834036 [queue=0] packet #10, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.838044 [queue=0] packet #11, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.839049 [queue=0] packet #12, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.840048 [queue=0] packet #13, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.842063 [queue=0] packet #14, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.843045 [queue=0] packet #15, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.844038 [queue=0] packet #16, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.845040 [queue=0] packet #17, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.846044 [queue=0] packet #18, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.849046 [queue=0] packet #19, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.850037 [queue=0] packet #20, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.851048 [queue=0] packet #21, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.853055 [queue=0] packet #22, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.854045 [queue=0] packet #23, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.855042 [queue=0] packet #24, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.857046 [queue=0] packet #25, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.857046 [queue=0] packet #26, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.858039 [queue=0] packet #27, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.862071 [queue=0] packet #28, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.863040 [queue=0] packet #29, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.864045 [queue=0] packet #30, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.865043 [queue=0] packet #31, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.866042 [queue=0] packet #32, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.867037 [queue=0] packet #33, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.867037 [queue=0] packet #34, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.868038 [queue=0] packet #35, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.869046 [queue=0] packet #36, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.870039 [queue=0] packet #37, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.878047 [queue=0] packet #38, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.879038 [queue=0] packet #39, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.880072 [queue=0] packet #40, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.882054 [queue=0] packet #41, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.883049 [queue=0] packet #42, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.884047 [queue=0] packet #43, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.885047 [queue=0] packet #44, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.886039 [queue=0] packet #45, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.893042 [queue=0] packet #46, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.893042 [queue=0] packet #47, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.894040 [queue=0] packet #48, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.895038 [queue=0] packet #49, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.896247 [queue=0] packet #50, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.897279 [queue=0] packet #51, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.898269 [queue=0] packet #52, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.899274 [queue=0] packet #53, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.900277 [queue=0] packet #54, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.904267 [queue=0] packet #55, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.909401 [queue=0] packet #56, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.910365 [queue=0] packet #57, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.911402 [queue=0] packet #58, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.912370 [queue=0] packet #59, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.914403 [queue=0] packet #60, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.915362 [queue=0] packet #61, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.915362 [queue=0] packet #62, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:45.917366 [queue=0] packet #63, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=181 is dropped
00:46:46.024684 [queue=0] packet #0, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.024684 [queue=0] packet #1, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.027566 [queue=0] packet #2, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.028571 [queue=0] packet #3, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.029575 [queue=0] packet #4, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.030569 [queue=0] packet #5, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.032566 [queue=0] packet #6, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.033565 [queue=0] packet #7, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.034611 [queue=0] packet #8, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.034611 [queue=0] packet #9, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.041572 [queue=0] packet #10, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.042569 [queue=0] packet #11, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.043570 [queue=0] packet #12, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.044570 [queue=0] packet #13, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.045604 [queue=0] packet #14, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.046566 [queue=0] packet #15, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.047568 [queue=0] packet #16, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.048572 [queue=0] packet #17, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.049565 [queue=0] packet #18, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.050570 [queue=0] packet #19, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.058567 [queue=0] packet #20, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.059568 [queue=0] packet #21, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.060579 [queue=0] packet #22, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.061567 [queue=0] packet #23, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.063565 [queue=0] packet #24, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.066565 [queue=0] packet #25, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.067572 [queue=0] packet #26, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.067572 [queue=0] packet #27, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.068577 [queue=0] packet #28, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.069566 [queue=0] packet #29, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.070564 [queue=0] packet #30, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.071566 [queue=0] packet #31, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.073571 [queue=0] packet #32, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.078605 [queue=0] packet #33, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.079566 [queue=0] packet #34, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.080571 [queue=0] packet #35, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.082582 [queue=0] packet #36, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.083577 [queue=0] packet #37, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.084746 [queue=0] packet #38, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.084746 [queue=0] packet #39, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.085773 [queue=0] packet #40, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.087776 [queue=0] packet #41, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.091765 [queue=0] packet #42, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.095129 [queue=0] packet #43, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.100124 [queue=0] packet #44, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.100124 [queue=0] packet #45, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.101125 [queue=0] packet #46, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.105131 [queue=0] packet #47, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.106133 [queue=0] packet #48, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.107155 [queue=0] packet #49, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.109143 [queue=0] packet #50, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.113126 [queue=0] packet #51, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.116128 [queue=0] packet #52, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.118130 [queue=0] packet #53, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.118130 [queue=0] packet #54, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.120127 [queue=0] packet #55, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.121129 [queue=0] packet #56, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.122130 [queue=0] packet #57, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.127103 [queue=0] packet #58, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.130118 [queue=0] packet #59, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.131116 [queue=0] packet #60, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.132125 [queue=0] packet #61, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.133120 [queue=0] packet #62, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.134117 [queue=0] packet #63, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=181 is dropped
00:46:46.226304 [queue=0] packet #0, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.226304 [queue=0] packet #1, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.229193 [queue=0] packet #2, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.230233 [queue=0] packet #3, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.231195 [queue=0] packet #4, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.232193 [queue=0] packet #5, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.234187 [queue=0] packet #6, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.235184 [queue=0] packet #7, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.235184 [queue=0] packet #8, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.236194 [queue=0] packet #9, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.237184 [queue=0] packet #10, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.241225 [queue=0] packet #11, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.242184 [queue=0] packet #12, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.243184 [queue=0] packet #13, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.244193 [queue=0] packet #14, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.245190 [queue=0] packet #15, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.246226 [queue=0] packet #16, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.247184 [queue=0] packet #17, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.248190 [queue=0] packet #18, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.249227 [queue=0] packet #19, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.250185 [queue=0] packet #20, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.254185 [queue=0] packet #21, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.255200 [queue=0] packet #22, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.256205 [queue=0] packet #23, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.258188 [queue=0] packet #24, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.260201 [queue=0] packet #25, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.262211 [queue=0] packet #26, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.265193 [queue=0] packet #27, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.266187 [queue=0] packet #28, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.267183 [queue=0] packet #29, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.268184 [queue=0] packet #30, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.269197 [queue=0] packet #31, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.269197 [queue=0] packet #32, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.270189 [queue=0] packet #33, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.271191 [queue=0] packet #34, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.272220 [queue=0] packet #35, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.273188 [queue=0] packet #36, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.279184 [queue=0] packet #37, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.281201 [queue=0] packet #38, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.282227 [queue=0] packet #39, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.283870 [queue=0] packet #40, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.284889 [queue=0] packet #41, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.284889 [queue=0] packet #42, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.285897 [queue=0] packet #43, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.286897 [queue=0] packet #44, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.291890 [queue=0] packet #45, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.291890 [queue=0] packet #46, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.292889 [queue=0] packet #47, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.293897 [queue=0] packet #48, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.294897 [queue=0] packet #49, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.295894 [queue=0] packet #50, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.296934 [queue=0] packet #51, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.297895 [queue=0] packet #52, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.298890 [queue=0] packet #53, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.298890 [queue=0] packet #54, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.299897 [queue=0] packet #55, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.312315 [queue=0] packet #56, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.314327 [queue=0] packet #57, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.315297 [queue=0] packet #58, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.315297 [queue=0] packet #59, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.316294 [queue=0] packet #60, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.317295 [queue=0] packet #61, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.318299 [queue=0] packet #62, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.319299 [queue=0] packet #63, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=181 is dropped
00:46:46.427214 [queue=0] packet #0, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.427214 [queue=0] packet #1, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.430040 [queue=0] packet #2, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.431043 [queue=0] packet #3, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.432043 [queue=0] packet #4, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.433069 [queue=0] packet #5, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.434086 [queue=0] packet #6, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.435067 [queue=0] packet #7, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.436041 [queue=0] packet #8, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.436041 [queue=0] packet #9, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
00:46:46.438046 [queue=0] packet #10, 127.0.0.1:60451 -> 127.0.0.1:8080, sz=1013 is dropped
